M10 0DE,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0DF,Terminated,E01005249,Manchester 005C E01005249,6757,3,7109,3,0.22,6353,2,0.18,9660,3,2374,1,8734,3,21040,7,10389,4,8420,3,0.265,5721,2,0.303
M10 0DG,Terminated,E01005249,Manchester 005C E01005249,6757,3,7109,3,0.22,6353,2,0.18,9660,3,2374,1,8734,3,21040,7,10389,4,8420,3,0.265,5721,2,0.303
M10 0DH,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0DJ,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0DL,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0DN,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0DP,Terminated,E01005249,Manchester 005C E01005249,6757,3,7109,3,0.22,6353,2,0.18,9660,3,2374,1,8734,3,21040,7,10389,4,8420,3,0.265,5721,2,0.303
M10 0DQ,Terminated,E01005249,Manchester 005C E01005249,6757,3,7109,3,0.22,6353,2,0.18,9660,3,2374,1,8734,3,21040,7,10389,4,8420,3,0.265,5721,2,0.303
M10 0DR,Terminated,E01005248,Manchester 005B E01005248,13570,5,14028,5,0.134,11411,4,0.129,16269,5,7907,3,14787,5,19338,6,12791,4,9921,4,0.238,20171,7,0.118
M10 0DS,Terminated,E01005249,Manchester 005C E01005249,6757,3,7109,3,0.22,6353,2,0.18,9660,3,2374,1,8734,3,21040,7,10389,4,8420,3,0.265,5721,2,0.303
M10 0DT,Terminated,E01005249,Manchester 005C E01005249,6757,3,7109,3,0.22,6353,2,0.18,9660,3,2374,1,8734,3,21040,7,10389,4,8420,3,0.265,5721,2,0.303
M10 0DU,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
