trinity.34,"119,950",/properties/?prop=17975_96_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_96_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Elm Terrace, Tividale, B69"
trinity.35,"159,950",/properties/?prop=17975_86_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_86_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Gordon Drive, Tipton, DY4"
trinity.36,"99,950",/properties/?prop=17975_105_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_105_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Hawkesley Road, Dudley, DY1"
trinity.37,"103,500",/properties/?prop=17975_101_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_101_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Langstone Road, Dudley, DY1"
trinity.38,"114,950",/properties/?prop=17975_76_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_76_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Pearce Close, Dudley, DY1"
trinity.39,"149,950",/properties/?prop=17975_87_s,,Bedrooms: 4,4,Regent Road,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_87_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Regent Road, Tividale, B69"
trinity.40,"87,000",/properties/?prop=17975_79_s,,Bedrooms: 2,2,Springfield,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_79_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Springfield lane, Rowley Regis, B65"
trinity.41,"107,000",/properties/?prop=17975_88_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_88_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"St Michaels Way, Tipton, DY4"
trinity.42,"325,000",/properties/?prop=17975_85_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_85_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Swin Forge Way, Swindon, DY3"
trinity.43,"139,995",/properties/?prop=17975_82_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_82_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Terrace Street, Brierley Hill, DY5"
trinity.44,"140,000",/properties/?prop=17975_50_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_50_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Whitegates Road, Bilston, WV14"
trinity.45,"90,000",/properties/?prop=17975_111_s,,Bedrooms: 2,2,Willow Road,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_111_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Willow Road, Dudley, DY1"
trinity.46,"119,950",/properties/?prop=17975_100_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_100_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Wolverley Road, Halesowen, B63"
trinity.47,"225,000",/properties/?prop=17975_107_s,,Bedrooms: 4,4,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_107_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"1a, Bryan Avenue, Penn, WV4"
trinity.48,"69,950",/properties/?prop=17975_98_s,,Bedrooms: 1,1,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_98_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Batmanshill Road, Coseley, Bilston, WV14"
